Product Name,link,ean_value,Price,loja,brand,ListPrice,Departament,Category,SubCategory
Conjunto Antisseptico Bucal Plax,,7891024136478,25.99,Condor,COLGATE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,KIT ENXAGUATORIO
Sabonete Palmolive,,7891024110355,3.29,Condor,PALMOLIVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,SABONETE COMUM
Grafite Polymer Faber-Castell,,7891360572466,13.99,Condor,FABER CASTELL,,PAPELARIA/VIAGEM/LIVROS,INSTRUMENTOS DE ESCRITA,GRAFITE P/LAPISEIRA
Prato Pronto Seara,,7894904575794,7.99,Condor,SEARA,,CONGELADOS,PRATO PRONTO,PRATO PRONTO TRADICIONAL
Molho de Tomate Pomarola,,7896036096079,4.89,Condor,POMAROLA,,SECA SALGADA,ATOMATADOS,MOLHO DE TOMATE ESPEC.SACHE
Pano de Microfibra Luxcar,,7896498538025,21.9,Condor,LUXCAR,,FERRAGENS & FERRAMENTAS,LIMPEZA DE AUTO/LAVAR,TOALHA/PANOS MICRO-FIBRA
Pano de Microfibra Luxcar,,7896498539008,21.9,Condor,LUXCAR,,FERRAGENS & FERRAMENTAS,LIMPEZA DE AUTO/LAVAR,TOALHA/PANOS MICRO-FIBRA
Condicionador Naturre,,7897414600062,11.2,Condor,NATURRE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CONDICIONADOR INTERMEDIARIO
Shampoo Naturre,,7897414601175,12.89,Condor,NATURRE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO INTERMEDIARIO
PAO DE AGUA KG,,42574,12.99,Condor,MARQUESPAN,,PADARIA,PAES CONGELADOS,PAO DE AGUA
PROFITEROLIS BRIGADEIRO BCO KG,,42604,69.9,Condor,MARQUESPAN,,CONFEITARIA,CONFEITARIA CONGELADA,DOCES FINOS
Rucula Percicoti,,7898186220175,5.29,Condor,PERCICOTI,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,RUCULA
Torrada Bauducco,,7891962053240,8.72,Condor,BAUDUCCO,,SECA LEVE,TORRADAS,TORRADA INTEGRAL ATE 199G
Torneira Lorenzetti,,7896451842275,61.9,Condor,LORENZETTI,,FERRAGENS & FERRAMENTAS,HIDRAULICA,TORNEIRAS P/COZINHA
Torneira Lorenzetti,,7896451851673,61.9,Condor,LORENZETTI,,FERRAGENS & FERRAMENTAS,HIDRAULICA,TORNEIRAS P/COZINHA
Bateria Duracell,,41333001043,41.9,Condor,DURACELL,,FERRAGENS & FERRAMENTAS,PILHAS/CARREGADORES/LANTERNA,BATERIA 9V
Pilha Panasonic,,7896067200032,6.69,Condor,PANASONIC PILHAS,,FERRAGENS & FERRAMENTAS,PILHAS/CARREGADORES/LANTERNA,PILHA COMUM AA
Fio Dental Johnsons,,7891010501105,16.5,Condor,JOHNSON,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,FIO DENTAL
Sobrecoxa de Frango Sadia,,7893000436725,12.99,Condor,SADIA,,ACOUGUE,FRANGO,FRANGO INATURA CONGELADO/IQF
Toalha de Papel Condor,,7896026850124,4.89,Condor,CONDOR,,LIMPEZA,DERIVADOS DE PAPEL,TOALHA DE PAPEL
Sobremesa Batavo,,78903791,4.19,Condor,BATAVO,,LATICINIOS,SOBREMESA,SOBREMESA ACHOCOLATADA
Massa Mezzani,,7896216100176,9.99,Condor,MEZZANI,,"FRIOS,MASSAS E GORDUROSOS",MASSA FRESCA-MACARRAO,MF-TALHARIM
Massa Romanha,,7896020900016,12.25,Condor,ROMANHA,,"FRIOS,MASSAS E GORDUROSOS",MASSA FRESCA-MACARRAO,MF-ESPAGUETE
Margarina Doriana,,7894904571963,6.6,Condor,DORIANA,,"FRIOS,MASSAS E GORDUROSOS",GORD.MARGARINA,MARG.CREMOSA TRAD.
Margarina Delicia,,7891080400070,6.32,Condor,DELICIA,,"FRIOS,MASSAS E GORDUROSOS",GORD.MARGARINA,MARG.CREMOSA TRAD.
Margarina Delicia,,7894904271566,6.32,Condor,DELICIA,,"FRIOS,MASSAS E GORDUROSOS",GORD.MARGARINA,MARG.CREMOSA TRAD.
Frango a Passarinho Sadia,,7893000488526,9.98,Condor,SADIA,,ACOUGUE,FRANGO,FRANGO INATURA CONGELADO/IQF
Leite Batavo UHT,,7891097018190,3.99,Condor,BATAVO,,LEITE,LEITE UHT-REGULARES,LEITE DESNATADO TP
Eliminador de Odores Veja,,7891035000317,19.9,Condor,VEJA,,ANIMAIS,CAES-HIGIENE E BELEZA,CAO-ELIMINADOR ODORES 2 LITROS
Fralda Pampers Confort Sec Jumbo,,7500435130257,199.9,Condor,PAMPERS,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INFANTIL,FRALDA DESC.ALTA PERF.TAMANHOS
Racao Special Dog,,7898242035316,3.19,Condor,SPECIAL DOG,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.UMIDO P/AD.SACHE
Erva-mate Timbo,,7897193503097,14.88,Condor,TIMBO,,SECA DOCE,ERVAS MATE,ERVA MATE TRADICIONAL 1KG
Bebida Lactea Yopro,,7891025118978,11.69,Condor,YOPRO,,SAUDAVEIS,BEB.LACTEA PROT.REST.LACTOSE,BEB.LACTEA PROTEICA IND.
Flor Lirio,,7896553600513,37.9,Condor,TIMLOG,,JARDINS,PLANTAS & FLORES,FLORES NATURAIS
Cobertura para Piscina Bel Fix,,7896777910368,104.9,Condor,BEL,,BRINQUEDOS & LAZER,PRAIA & NAUTICA,DIVERSOS DO GRUPO 340
Bebida Lactea Yopro,,7891025118985,11.79,Condor,YOPRO,,SAUDAVEIS,BEB.LACTEA PROT.REST.LACTOSE,BEB.LACTEA PROTEICA IND.
Arroz Caldo Bom,,7896273905332,21.19,Condor,CALDO BOM,,SAUDAVEIS,INTEGRAIS E NATURAIS,ARROZ ESPECIAIS
Sabao em Po Omo,,7891150072138,19.9,Condor,OMO,,LIMPEZA,LIMPEZA DE ROUPA,SABAO PO ATE 1KG A.PERFOR.
Sabao em Po Omo,,7891150072152,32.9,Condor,OMO,,LIMPEZA,LIMPEZA DE ROUPA,SABAO PO 1.1KG A 2KG A.PERFOR.
Cream Cheese Polenghi,,7891143019669,16.99,Condor,POLENGHI,,LATICINIOS,QUEIJO CREMOSO,CREAM CHEESE LIGHT
Massa CB,,31902830,3.25,Condor,AURORA TROPICAL,,SECA PESADA,CESTAS,PROD.DE CESTA BASICA
Arroz,,31902939,32.15,Condor,AURORA TROPICAL,,SECA PESADA,CESTAS,PROD.DE CESTA BASICA
Vela Parana,,7896080901152,9.48,Condor,PARANA,,CASA & UTILIDADES,FOSFOROS E VELAS,FVL-VELA COMUM
Vela Parana,,7896080901145,9.48,Condor,PARANA,,CASA & UTILIDADES,FOSFOROS E VELAS,FVL-VELA COMUM
Vela Parana,,7896080901015,3.51,Condor,PARANA,,CASA & UTILIDADES,FOSFOROS E VELAS,FVL-VELA COMUM
Vela Parana,,7896080901008,3.51,Condor,PARANA,,CASA & UTILIDADES,FOSFOROS E VELAS,FVL-VELA COMUM
Manteiga Frimesa,,7896275981952,10.79,Condor,FRIMESA,,"FRIOS,MASSAS E GORDUROSOS",GORD.MANTEIGA,MANT.POTE TRAD.
Molho Soeto,,7898278402267,8.19,Condor,SOETO,,SECA SALGADA,MOLHOS,OUTROS MOLHOS
Molho Soeto,,7898278402243,8.19,Condor,SOETO,,SECA SALGADA,MOLHOS,OUTROS MOLHOS
Molho de Alho Soeto,,7898278401161,8.69,Condor,SOETO,,SECA SALGADA,MOLHOS,MOLHO DE ALHO
Batata Lays,,7892840816773,9.55,Condor,LAYS,,SECA LEVE,SALGADINHOS,BATATA CHIPS
Espatula Catuai,,7899701803897,23.9,Condor,CATUAI,,CASA & UTILIDADES,TALHERES DE SERVICO,TLS-ESPATULAS
Cacarola Brinox,,7896502885299,56.9,Condor,BRINOX,,CASA & UTILIDADES,COZINHAR E ASSAR,CAS-CACAROLAS
Absorvente Sempre Livre,,7891010697518,36.49,Condor,SEMPRE LIVRE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INTIMA,ABSORVENTE EXTERNO NOTURNO
Vinho Frances Grange Rouge,,3279821020130,48.9,Condor,GRANGE ROUGE,,BEBIDAS QUENTES,VINHOS,TINTO FRANCES INTERMEDIARIO
Queijo Frimesa Condor,,7898445432561,9.9,Condor,FRIMESA,,FIAMBRERIA,ENTREPOSTO - FIAMBRERIA,QUEIJO MUSSARELA
TORTA NESTLE TRUFADA KG,,56847,82.9,Condor,PADARIA,,CONFEITARIA,BOLOS RECHEADOS PREMIUM,BOLOS ESPECIAIS PREMIUM
Cebola em Conserva Visoy,,7898389840361,12.55,Condor,VISOY,,SAUDAVEIS,GONDOLA DO AGRICULTOR,PRODUTOS DA GONDOLA AGRICULTOR
Peneira para Fritura Catuai,,7899701801893,20.9,Condor,CATUAI,,CASA & UTILIDADES,UTENSILIOS P/COZINHA,UTC-PENEIRAS E COADORES
Racao Keldog,,7896273808787,2.99,Condor,KELDOG,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.UMIDO P/AD.SACHE
Prato Oxford,,7891361222803,20.69,Condor,OXFORD,,CASA & UTILIDADES,LOUCAS PRATOS FUNDOS,LOU-PRATOS FUNDO CERAMICA
Goiabada Oliveira,,7896202891422,6.29,Condor,OLIVEIRA,,SECA DOCE,SOBREMESAS PRONTAS,GOIABADA FLOW PACK
Alimento para Caes  Purina One,,7891000320426,67.9,Condor,PURINA ONE,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.SUPER PREMIUM
Varal de Chao Monza Secalux,,7896205212385,159.0,Condor,SECALUX,,CASA & UTILIDADES,LAVANDERIA MANUTENCAO,LAV-VARAL DE CHAO
Cha Leaozinho,,7891098041944,11.39,Condor,MATTE LEAO,,SECA DOCE,CHAS NATURAIS,CHA NATURAL SABORIZADO
BACIA PLASVALE GIGANTE BCA 34L,,7891115003559,32.9,Condor,PLASVALE,,CASA & UTILIDADES,LAVANDERIA BACIAS,LAV-BACIA ACIMA DE 10 LITROS
Pao Condor,,7898445432400,6.49,Condor,CONDOR,,PADARIA,MARCA PROPRIA CONDOR,PAO FORMA INTEG.
Flocos de Arroz Zaeli,,7896183906436,4.39,Condor,ZAELI,,SECA PESADA,FARINACEOS,FARINHA DE MILHO EM FLOCOS
Esmerilhadeira Vonder,,7893946541538,299.0,Condor,VONDER,,FERRAGENS & FERRAMENTAS,FERRAMENTAS ELETRICAS,ESMERILHADEIRA 110V
Massa para Pastel Trindade,,7898918132073,5.98,Condor,TRINDADE,,"FRIOS,MASSAS E GORDUROSOS",MASSA FRESCA-PASTEL,MF-PASTEL DISCO MED.
Queijo Vigor,,7891999008404,27.79,Condor,VIGOR,,LATICINIOS,QUEIJOS ESPECIAIS,QUEIJO GRUYERE
Gancho Scotch,,7891040179008,20.79,Condor,SCOTCH,,FERRAGENS & FERRAMENTAS,FIXACAO,GANCHOS
Gancho Scotch,,7891040178988,20.79,Condor,SCOTCH,,FERRAGENS & FERRAMENTAS,FIXACAO,GANCHOS
Queijo Ralado Vigor,,7891999004116,27.39,Condor,VIGOR,,LATICINIOS,QUEIJO RALADO,QUEIJO RALADO LIGHT/FRESCO
Feltro Scotch,,7891040178063,14.99,Condor,SCOTCH,,FERRAGENS & FERRAMENTAS,SEGURANCA & PROTECAO,FELTROS
Feltro Scotch,,7891040178100,16.79,Condor,SCOTCH,,FERRAGENS & FERRAMENTAS,SEGURANCA & PROTECAO,FELTROS
Cogumelo-de-paris Ilha Verde,,7898910005009,7.39,Condor,ILHA VERDE,,FRUTAS & HORTALICAS,LEGUMES E TUBERCULOS EMBALADO,COGUMELOS
Cogumelo-de-paris Ilha Verde,,7898914460323,7.39,Condor,ILHA VERDE,,FRUTAS & HORTALICAS,LEGUMES E TUBERCULOS EMBALADO,COGUMELOS
Parafuso Fixtil,,7896526600724,9.49,Condor,FIXTIL,,FERRAGENS & FERRAMENTAS,FIXACAO,PARAFUSOS
Acucareiro Ou,,7897386715054,21.9,Condor,MARTIPLAST,,CASA & UTILIDADES,COMPLEMENTO P/MESA,CM-ACUCAREIROS
Salgadinho Elma Chips,,7892840816261,10.75,Condor,CHEETOS,,SECA LEVE,SALGADINHOS,SALGADO EXTRUSADO QUEIJO
Gel Dental Colgate,,7509546661506,23.09,Condor,COLGATE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,CREME DENTAL NATURAL PROMO
Refil para Mop Condor,,7891055609309,29.9,Condor,CONDOR SA,,CASA & UTILIDADES,LAVANDERIA MOPS,LAV-KIT BALDE/MOP
Caldo Knorr,,7891150072848,3.19,Condor,KNORR,,SECA SALGADA,CONDIMENTOS PRONTOS-CALDOS,CALDO EM CUBO VEGETAIS
Cordao Fixtil,,7896526624874,16.79,Condor,FIXTIL,,FERRAGENS & FERRAMENTAS,SEGURANCA & PROTECAO,DIVERSOS DO GRUPO 303
Saco para Lixo EsfreBom Bettanin,,7896001005105,21.9,Condor,ESFREBOM,,CASA & UTILIDADES,LAVANDERIA SACOS P/LIXO ROLO,LAV-SACO BIO DEGRADAVEL
Suporte Mao Francesa DiCarlo,,7898590293802,10.9,Condor,DICARLO,,FERRAGENS & FERRAMENTAS,ORGANIZACAO,PRATELEIRAS/ESTANTE/GAVETEIROS
Suporte Mao Francesa DiCarlo,,7898590293826,17.59,Condor,DICARLO,,FERRAGENS & FERRAMENTAS,ORGANIZACAO,PRATELEIRAS/ESTANTE/GAVETEIROS
Suporte Mao Francesa DiCarlo,,7898948968789,16.59,Condor,DICARLO,,FERRAGENS & FERRAMENTAS,ORGANIZACAO,PRATELEIRAS/ESTANTE/GAVETEIROS
Adocante Linea,,7896001200180,17.99,Condor,LINEA,,SAUDAVEIS,DIET,ADOCANTE-XILITOL
Escorredor para Talheres Ou,,7897386791980,22.49,Condor,MARTIPLAST,,CASA & UTILIDADES,ORGANIZACAO DA PIA,PIA-ESCORREDOR P/TALHERES
Taca Nadir,,7891155056584,17.49,Condor,NADIR,,CASA & UTILIDADES,TACAS E JOGO DE TACAS,T.JG-TACAS DE VIDRO
Garrafa Termica Aladdin,,7891108020648,47.9,Condor,ALADDIN,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 1L
Escorredor Black Stolf,,7897996716236,66.9,Condor,STOLF,,CASA & UTILIDADES,ORGANIZACAO DA PIA,PIA-ESCORREDOR DE LOUCA
Cogumelo Shitake,,7898969175012,12.45,Condor,AMII,,FRUTAS & HORTALICAS,LEGUMES E TUBERCULOS EMBALADO,COGUMELOS
Alimento para Caes Purina One,,7891000332306,4.49,Condor,PURINA ONE,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.UMIDO SUPER PREMIUM
Alimento para Gatos Purina One,,7891000332382,5.29,Condor,PURINA ONE,,ANIMAIS,GATOS-ALIMENTOS,GATO-AL.UMIDO SUPER PREMIUM
Alimento para Gatos Purina One,,7891000332467,5.29,Condor,PURINA ONE,,ANIMAIS,GATOS-ALIMENTOS,GATO-AL.UMIDO SUPER PREMIUM
Amaciante Concentrado Girando Sol,,7896404605698,9.9,Condor,GIRANDO SOL,,LIMPEZA,LIMPEZA DE ROUPA,AMACIANTE CONC.ATE 500ML
Sabao em Po Girando Sol,,7896404607418,21.32,Condor,GIRANDO SOL,,LIMPEZA,LIMPEZA DE ROUPA,SABAO PO ACIMA 2KG BAIXA PERFO
Batata Lays,,7892840818050,11.99,Condor,LAYS,,SECA LEVE,SALGADINHOS,BATATA CHIPS
Conjunto de Formas para Fondue,,7896580612763,78.9,Condor,FORMA,,CASA & UTILIDADES,INOX,INX-SERVICO DE MESA
RABO BOVINO RESF.KG,,60226,37.49,Condor,ENTREPOSTO,,ACOUGUE,ENTREPOSTO DIANTEIRO BOVINO,BOVINO MIUDOS
Cookie Nestle,,7891000339596,3.58,Condor,CLASSIC,,SECA LEVE,BISCOITOS DOCES,BISCOITO COOKIES ATE 99G
Iogurte Grego Batavo,,7891097001253,9.89,Condor,BATAVO,,LATICINIOS,IOGURTES,IOG.GREGO ESPECIAL
Ovos Brancos,,7896534622022,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7896186500525,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7896186500532,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7896186500549,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7896186500556,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7896534621988,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7896982100035,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7896982103388,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7898019061029,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7898019061449,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Ovos Brancos,,7898019065690,12.39,Condor,MANTIQUEIRA,,GRANJEIROS,OVOS,OVOS COMUM BRANCO
Cerveja Colorado,,7898605253272,6.49,Condor,COLORADO,,BEBIDAS FRIAS,CERVEJAS,ESPECIAL CLARA
Caneca BMB,,7898653852496,15.9,Condor,BMB,,CASA & UTILIDADES,LOUCAS CANECAS,LOU-CANECAS DE PORCELANA
Faca Tramontina,,7891112281776,2.55,Condor,TRAMONTINA,,CASA & UTILIDADES,TALHERES DE MESA,TLM-FACA DE MESA
Garrafa Termica Aladdin,,7891108070384,35.79,Condor,ALADDIN,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 500ML
Garrafa Aladdin,,7891108020594,48.9,Condor,ALADDIN,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 1L
Iogurte Carolina,,7896691104164,2.39,Condor,CAROLINA,,LATICINIOS,IOGURTES,IOG.POLPA PEDACOS
Amaciante Concentrado Downy,,7500435177566,22.9,Condor,DOWNY,,LIMPEZA,LIMPEZA DE ROUPA,"AMACIANTE CONC.ATE 1,5L"
Sabao em Po Omo,,7891150081147,30.41,Condor,OMO,,LIMPEZA,LIMPEZA DE ROUPA,SABAO PO ACIMA 1KG A.PERF.PROM
Repelente Nutriplan,,7896403207190,24.99,Condor,NUTRIPLAN,,JARDINS,TRATAMENTOS,DIVERSOS DO GRUPO 343
Condicionador Elseve,,7899706187404,22.19,Condor,ELSEVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CONDICONADOR TOP
Creme Modelador Bozzano,,7891350036701,22.39,Condor,BOZZANO,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,MOUSSE/LIVING
Leite Condensado Moca,,7891000317396,9.49,Condor,MOCA,,SAUDAVEIS,SEM LACTOSE,LEITE CONDENSADO
Prato Oxford,,7891361995998,16.69,Condor,OXFORD,,CASA & UTILIDADES,LOUCAS PRATOS FUNDOS,LOU-PRATOS FUNDO PORCELANA
Saco para Lixo Dover Roll,,7896082821113,13.39,Condor,DOVER ROLL,,CASA & UTILIDADES,LAVANDERIA SACOS P/LIXO ROLO,LAV-SACO RECICLADO
Saco para Lixo Dover Roll,,7896082821137,18.29,Condor,DOVER ROLL,,CASA & UTILIDADES,LAVANDERIA SACOS P/LIXO ROLO,LAV-SACO RECICLADO
Pote Sanremo,,7896359038169,10.9,Condor,SANREMO,,CASA & UTILIDADES,CONSERVACAO DE ALIMENTOS,CAL-POTES P/MANTIMENTOS
Pote Sanremo,,7896359029099,23.9,Condor,SANREMO,,CASA & UTILIDADES,CONSERVACAO DE ALIMENTOS,CAL-POTES P/MANTIMENTOS
Sabonete Liquido Protex,,7891024027325,11.29,Condor,PROTEX,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,SABONETE LIQ.ANTIBACTERIANO
Caminhao BS Toys,,7898002433864,43.9,Condor,BS TOYS,,BRINQUEDOS & LAZER,MENINOS,VEICULOS
Molho de Tomate Hemmer,,7891031409657,15.19,Condor,HEMMER,,SECA SALGADA,ATOMATADOS,MOLHO DE TOMATE ESPEC.LT/VD
Shampoo Dove,,7891150078017,29.9,Condor,DOVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO TOP PROM.
Feltro Tekbond,,7898472262179,10.69,Condor,TEK BOND,,FERRAGENS & FERRAMENTAS,SEGURANCA & PROTECAO,FELTROS
Tira-manchas Vanish,,7891035001406,28.89,Condor,VANISH,,LIMPEZA,LIMPEZA DE ROUPA,TIRA MANCHAS PO
Tira-manchas Vanish,,7891035001383,18.99,Condor,VANISH,,LIMPEZA,LIMPEZA DE ROUPA,TIRA MANCHAS PO REFIL
Salada de Frutas Cavalli,,7896118901048,10.29,Condor,CAVALLI,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,MIX DE SALADA
Salada de Frutas Cavalli,,7898695730349,10.29,Condor,CAVALLI,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,MIX DE SALADA
Salada de Frutas Cavalli,,7896118900508,9.69,Condor,CAVALLI,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,MIX DE SALADA
Salada de Frutas Cavalli,,7898695730332,9.69,Condor,CAVALLI,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,MIX DE SALADA
Alface-americana Cavalli,,7896118900584,6.29,Condor,CHACARA CAVALLI,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,ALFACE AMERICANA
Alface-americana Cavalli,,7898695730073,6.29,Condor,CHACARA CAVALLI,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,ALFACE AMERICANA
Concha Brinox,,7896502843633,10.99,Condor,BRINOX,,CASA & UTILIDADES,TALHERES DE SERVICO,TLS-CONCHAS
Falafel Arza,,7897372198069,20.79,Condor,ARZA,,SECA SALGADA,PRODUTOS ARABES,FALAFEL
Organizador Plasvale,,7891115069166,24.9,Condor,PLASVALE,,CASA & UTILIDADES,ORGANIZACAO DA CASA,ORC-DIVERSOS DO GRUPO
Desodorante Aerossol Axe,,7891150080973,12.99,Condor,AXE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,DESOD.MASC.AEROSOL
Queijo President,,7896034680102,24.99,Condor,PRESIDENTE,,LATICINIOS,QUEIJO PARMESAO,QUEIJO PARMESAO PEDACO
Salgadinho Yokitos,,7891095023196,7.99,Condor,YOKI,,SECA LEVE,SALGADINHOS,SALGADO EXTRUSADO QUEIJO
Fralda Pampers Pants Top,,7500435146470,108.38,Condor,PAMPERS,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INFANTIL,FRALDA DE VESTIR TAMANHOS
Salgadinho Lanchinho Sortido Elma Chips,,7892840818296,12.19,Condor,ELMA CHIPS,,SECA LEVE,SALGADINHOS,SALGADO KITS PROMOCIONAIS
Molho Soeto,,7898278402458,9.89,Condor,SOETO,,SECA SALGADA,MOLHOS,MOLHO BARBECUE
Molho Soeto,,7898278402250,8.19,Condor,SOETO,,SECA SALGADA,MOLHOS,OUTROS MOLHOS
Racao Dog Chow,,7891000116531,56.9,Condor,DOG CHOW,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.ATE 3KG FILHOTE PREMIUM
Caldo em Po Knorr,,7891150078772,3.29,Condor,KNORR,,SECA SALGADA,CONDIMENTOS PRONTOS-CALDOS,CALDO EM PO GALINHA
Racao para Gatos Kitekat,,7896029065082,42.9,Condor,KITEKAT,,ANIMAIS,GATOS-ALIMENTOS,GATO-AL.ATE 3KG AD.INTERM.
Lixeira Plasvale,,7891115021232,47.9,Condor,PLASVALE,,CASA & UTILIDADES,LAVANDERIA LIXEIRAS,LAV-LIXEIRA C/PEDAL
Arvore-da-felicidade,,7896553640175,20.69,Condor,TIMLOG,,JARDINS,PLANTAS & FLORES,FLORES NATURAIS
Chocolate Snickers,,7896423481853,3.19,Condor,SNICKERS,,SECA LEVE,BOMBONIERE,CHOC.CHECK STAND REGULAR
Rucula Cavalli,,7896118900768,6.99,Condor,CAVALLI,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,RUCULA
Rucula Cavalli,,7898695730325,6.99,Condor,CAVALLI,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,RUCULA
Minimaleta Pakitoys,,7898452012688,23.19,Condor,PAKITOYS,,BRINQUEDOS & LAZER,MENINAS,ACESSORIOS DE BELEZA
Chiclete Mentos,,7895144295664,13.79,Condor,MENTOS,,SECA LEVE,BOMBONIERE,CHICLETE SEM ACUCAR
Marcador Bic,,70330370227,10.9,Condor,BIC,,PAPELARIA/VIAGEM/LIVROS,INSTRUMENTOS DE ESCRITA,KIT MARCA TEXTO
EMPADAO RIZOLLI FGO/REQUEIJAO KG,,95433,60.75,Condor,RIZOLLI,,ROTISSERIA,SALGADINHOS/SANDUICHES/TORTAS,EMPADOES
Chocolate Bob Esponja,,7506161205894,15.89,Condor,BOB ESPONJA,,SECA LEVE,BOMBONIERE,CHOC.INFANTIL C/BRINQUEDO
PORTA TALHER PLASVALE S/TAMPA BCO,,7891115006444,21.9,Condor,PLASVALE,,CASA & UTILIDADES,UTENSILIOS P/COZINHA,UTC-PORTA TALHERES
Balao Alegria & Festa,,7899739183374,9.9,Condor,ALEGRIA&FESTA,,CASA & UTILIDADES,ARTIGOS P/FESTA,FES-BALAO PLASTICO/METALIZADO
Aroma & Sabor,,7898959807091,5.19,Condor,AROMA E SABOR,,FRUTAS & HORTALICAS,VERDURAS & LEGUMES ORGANICOS,CHEIRO VERDE
SHORT RIB SUINO SEARA GOURMET C/MOLHO KG,,98885,52.25,Condor,SEARA GOURMET,,ACOUGUE,SUINO,SUINO SAZONAL
Bebida Lactea Whey Piracanjuba,,7898215157526,9.49,Condor,PIRACANJUBA,,SAUDAVEIS,BEB.LACTEA PROT.REST.LACTOSE,BEB.LACTEA PROTEICA IND.
Tempero Maggi,,7891000339954,3.99,Condor,MAGGI,,SECA SALGADA,CONDIM.PRONTOS-BASE CULINARIAS,BASE TEMPERO ESPECIFICO
PICANHA BOVINA RESERVA RESF.KG,,82402,99.9,Condor,RESERVA,,ACOUGUE,TRASEIRO BOVINO,BOVINO S/OSSO P/CHURRASCO PREM
Brinquedo Furacao Pet,,7908163638210,12.9,Condor,FURACAO PET,,ANIMAIS,CAES-ACESSORIOS,CAO-BRINQUEDOS
Conjunto de Panelas Multiflon,,7896398339067,122.9,Condor,MULTIFLON,,CASA & UTILIDADES,COZINHAR E ASSAR,CAS-CONJUNTO DE PANELAS
Mistura para Bolo Fleischmann,,7898331012570,8.49,Condor,FLEISCHMANN,,SECA DOCE,BOLOS,MISTURA PARA BOLO BASICO
Salgadinho Elma Chips,,7892840817879,16.19,Condor,CHEETOS,,SECA LEVE,SALGADINHOS,SALGADO EXTRUSADO QUEIJO
Sabonete Monange,,7896235354000,8.69,Condor,MONANGE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,SABONETE LIQUIDO COMUM
"BACIA PLASVALE CANELADA BCA 4,6L",,7891115003528,7.95,Condor,PLASVALE,,CASA & UTILIDADES,LAVANDERIA BACIAS,LAV-BACIA  ATE 10 LITROS
Cerveja Spaten,,7891991297424,4.39,Condor,SPATEN,,BEBIDAS FRIAS,CERVEJAS,PILSEN CORE PM LATA
